smiles,Taste
COc1ccc(C2OCc3ccccc3S2)c(C=CCc2ccc([N+](=O)[O-])cc2)c1O,Non-bitter-Sweet
COc1cc([N+](=O)[O-])c(C2OCc3ccccc3S2)cc1O,Non-bitter-Sweet
COc1ccc(C(=O)C(C)=CC(=O)O)cc1,Non-bitter-Sweet
COc1ccc(C2Oc3ccccc3CC2=NO)cc1O,Non-bitter-Sweet
COc1ccc(C2Oc3ccccc3OC2C)cc1O,Non-bitter-Sweet
CCCOc1ccc(C(=O)c2ccccc2C(=O)O)cc1,Non-bitter-Sweet
O=C(O)c1ccccc1C(=O)c1ccc(Oc2ccccc2)cc1,Non-bitter-Sweet
CSc1ccc(C(=O)c2ccccc2C(=O)O)cc1,Non-bitter-Sweet
CCCOc1ccc(CCC(=O)c2c(O)cccc2O)cc1O,Non-bitter-Sweet
COc1cc(CCC(=O)c2c(O)cccc2O)ccc1O,Non-bitter-Sweet
O=C(CCc1ccc(O)cc1)c1c(O)cccc1O,Non-bitter-Sweet
CCOc1ccc(CCC(=O)c2c(O)cccc2O)cc1O,Non-bitter-Sweet
O=C1OC(c2ccc(O)cc2)Cc2cccc(O)c21,Non-bitter-Sweet
COc1ccc(C2Cc3cccc(OC)c3C(=O)O2)cc1OC,Non-bitter-Sweet
O=C1OC(c2cccc(O)c2)Cc2ccccc21,Non-bitter-Sweet
COc1ccc(CCc2cccc(CO)c2)cc1O,Non-bitter-Sweet
COC(=O)c1cccc(CCc2ccc(OC)c(O)c2)c1,Non-bitter-Sweet
COc1ccc(CCc2cccc(C(=O)O)c2)cc1O,Non-bitter-Sweet
COc1ccc(CCc2ccc(C)cc2)cc1O,Non-bitter-Sweet
COc1ccc(CCc2ccc(OC)c(O)c2)cc1,Non-bitter-Sweet
COc1ccc(CCc2ccc(CO)cc2)cc1O,Non-bitter-Sweet
COC(=O)c1ccc(CCc2ccc(OC)c(O)c2)cc1,Non-bitter-Sweet
COc1ccc(CCc2ccc(C(=O)O)cc2)cc1O,Non-bitter-Sweet
COc1ccc(CCc2ccc(Cl)cc2)cc1O,Non-bitter-Sweet
COc1ccc(CCc2ccc(Br)cc2)cc1O,Non-bitter-Sweet
COc1ccc(CCc2ccc(OC)c(O)c2)cc1O,Non-bitter-Sweet
COc1ccc(CCc2ccc(O)c(OC)c2)cc1O,Non-bitter-Sweet
COc1ccc(CCc2ccc(OC)c(OC)c2)cc1O,Non-bitter-Sweet
COc1ccc(CCc2ccccc2)cc1N,Non-bitter-Sweet
CCCCCOc1ccc(CCc2ccccc2)cc1O,Non-bitter-Sweet
COc1cc(CCc2ccccc2)ccc1O,Non-bitter-Sweet
COc1ccc(CCc2ccccc2)cc1OCC(=O)O,Non-bitter-Sweet
NC(=O)Nc1ccc(CCc2ccccc2)cc1,Non-bitter-Sweet
COc1ccc(-c2cc3ccccc3c(=O)o2)cc1O,Non-bitter-Sweet
COc1ccc(C2Cc3ccccc3C(=O)N2)cc1O,Non-bitter-Sweet
COc1ccc(C2NC(=O)c3ccccc3N2)cc1O,Non-bitter-Sweet
COc1ccc(C2NC(=O)c3ccccc3O2)cc1O,Non-bitter-Sweet
COc1ccc(C2NC(=O)c3ccccc3S2)cc1O,Non-bitter-Sweet
COc1ccc(C2CC(=O)c3ccccc3O2)cc1O,Non-bitter-Sweet
O=C1OC(c2ccc(O)c(O)c2)Cc2cccc(O)c21,Non-bitter-Sweet
COc1cc(C2Cc3ccccc3C(=O)O2)ccc1O,Non-bitter-Sweet
COc1ccc(C2Cc3ccccc3C(=O)O2)cc1,Non-bitter-Sweet
COc1cc(C2CC(=O)c3c(O)cccc3O2)ccc1O,Non-bitter-Sweet
O=C1CC(c2ccc(O)cc2)Oc2cccc(O)c21,Non-bitter-Sweet
COc1ccc(CCC(=O)c2c(O)cccc2O)cc1O,Non-bitter-Sweet
O=C1OC(c2ccc(O)c(O)c2)Cc2ccccc21,Non-bitter-Sweet
COc1ccc(Cc2ccccc2)cc1O,Non-bitter-Sweet
COc1ccc(CCc2ccccc2C(C)C)cc1O,Non-bitter-Sweet
COc1ccc(CCc2ccccc2C(=O)O)cc1O,Non-bitter-Sweet
COc1ccc(CCc2cccc(O)c2)cc1O,Non-bitter-Sweet
COc1ccc(CCCCc2ccccc2)cc1O,Non-bitter-Sweet
COc1ccc(C=Cc2ccccc2)cc1O,Non-bitter-Sweet
COc1ccc(CC(C(=O)O)c2ccccc2)cc1O,Non-bitter-Sweet
COc1ccc(C(=O)Cc2ccccc2)cc1O,Non-bitter-Sweet
COc1ccc(C(=O)Nc2ccccc2)cc1O,Non-bitter-Sweet
COc1ccc(C(=O)Sc2ccccc2)cc1O,Non-bitter-Sweet
CCCNCc1ccc(OC)c(O)c1,Non-bitter-Sweet
COc1ccc(CNCC(C)C)cc1O,Non-bitter-Sweet
COc1ccc(CCc2ccc3ccccc3c2)cc1O,Non-bitter-Sweet
COc1ccc(CNCC(C)(C)C)cc1O,Non-bitter-Sweet
COc1ccc(CC2OC(=O)c3ccccc32)cc1O,Non-bitter-Sweet
COc1ccc(CCc2cccc3ccccc23)cc1O,Non-bitter-Sweet
O=C1c2c(O)cc(O)cc2OC(c2ccc(O)c(O)c2)C1O,Non-bitter-Sweet
CC(C)(Cl)C1CC=C(C=NO)CC1,Non-bitter-Sweet
COc1ccccc1O,Non-bitter-Sweet
O=C(O)CCNC(=O)Nc1ccc(C(=O)O)cc1,Non-bitter-Sweet
N#CCCNC(=O)Nc1ccc([N+](=O)[O-])cc1,Non-bitter-Sweet
CCOc1ccccc1NC(N)=O,Non-bitter-Sweet
Cc1ccccc1NC(N)=O,Non-bitter-Sweet
O=C(C=CC=CC1CCC2OCOC2C1)N1CCCCC1,Non-bitter-Sweet
O=C1c2ccccc2S(=O)(=O)N1CCBr,Non-bitter-Sweet
CCN1C(=O)c2cccc([N+](=O)[O-])c2S1(=O)=O,Non-bitter-Sweet
CCN1C(=O)c2ccc([N+](=O)[O-])cc2S1(=O)=O,Non-bitter-Sweet
CCN1C(=O)c2cc([N+](=O)[O-])ccc2S1(=O)=O,Non-bitter-Sweet
COc1ccc2c(c1)S(=O)(=O)NC2=O,Non-bitter-Sweet
CCOc1ccc2c(c1)S(=O)(=O)NC2=O,Non-bitter-Sweet
Nc1ccc2c(c1)C(=O)NS2(=O)=O,Non-bitter-Sweet
CN1C(=O)c2ccccc2S1(=O)=O,Non-bitter-Sweet
CCN1C(=O)c2ccccc2S1(=O)=O,Non-bitter-Sweet
CN1C(=O)c2ccc([N+](=O)[O-])cc2S1(=O)=O,Non-bitter-Sweet
COc1ccc2c(c1O)CCC21SCc2ccccc2S1,Non-bitter-Sweet
COc1cc2c(cc1O)CCC21SCc2ccccc2S1,Non-bitter-Sweet
COc1cc2c(cc1O)C1COc3ccccc3C1O2,Non-bitter-Sweet
O=C(O)CCCNC(=O)c1ccc([N+](=O)[O-])cc1,Non-bitter-Sweet
O=C(O)CCC(=O)NNc1ccc([N+](=O)[O-])cc1,Non-bitter-Sweet
O=C(O)CCNNC(=O)c1ccc([N+](=O)[O-])cc1,Non-bitter-Sweet
O=C(O)CCNC(=O)Nc1ccccc1,Non-bitter-Sweet
NC(=O)NCCC(=O)O,Non-bitter-Sweet
CCCNC(=O)Nc1ccc([N+](=O)[O-])cc1,Non-bitter-Sweet
NC(=O)Nc1ccc([N+](=O)[O-])cc1,Non-bitter-Sweet
COC(=O)CCNC(=O)Nc1ccc([N+](=O)[O-])cc1,Non-bitter-Sweet
O=C(O)CCCNC(=O)Nc1ccc([N+](=O)[O-])cc1,Non-bitter-Sweet
O=C(NCCC(=O)OS(=O)(=O)O)Nc1ccc([N+](=O)[O-])cc1,Non-bitter-Sweet
O=C(O)C=CNC(=O)Nc1ccc([N+](=O)[O-])cc1,Non-bitter-Sweet
O=C(O)CCOC(=O)Nc1ccc([N+](=O)[O-])cc1,Non-bitter-Sweet
OCc1ccc(C=NO)o1,Non-bitter-Sweet
N[C@H](C[C@@](O)(Cc1c[nH]c2ccccc12)C(=O)O)C(=O)O,Sweet
N[C@@H](C[C@](O)(Cc1c[nH]c2ccccc12)C(=O)O)C(=O)O,Sweet
NC(CC(O)(Cc1c[nH]c2ccccc12)C(=O)O)C(=O)O,Sweet
CCCOc1ccc([N+](=O)[O-])cc1N,Sweet
COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)O)NCCCc1ccc(OC)c(O)c1,Sweet
C[C@H](N)C(=O)O,Sweet
CC(NC(=O)C(N)CC(=O)O)C(=O)NC1C(C)(C)SC1(C)C,Sweet
C[C@H](NC(=O)[C@@H](N)CC(=O)O)C(=O)NC1C(C)(C)SC1(C)C,Sweet
C[C@H](NC(=O)[C@H](N)CC(=O)O)C(=O)NC1C(C)(C)SC1(C)C,Sweet
OC[C@H](O)[C@H](O)[C@H](O)[C@H](O)CO,Sweet
OC[C@H]1O[C@H](O)[C@@H](O)[C@@H](O)[C@@H]1O,Sweet
COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)CC(=O)O,Sweet
OC[C@H]1O[C@](O)(CO)[C@@H](O)[C@@H]1O,Sweet
OC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,Sweet
OC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)OC(O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,Sweet
OC[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,Sweet
OC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,Sweet
OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)C1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,Sweet
COC(=O)[C@@](C)(Cc1ccccc1)NC(=O)[C@@H](N)CC(=O)O,Sweet
COC(=O)C(Cc1ccccc1)NC(=O)[C@@H](N)CC(=O)O,Sweet
COC(=O)[C@](C)(Cc1ccccc1)NC(=O)[C@@H](N)CC(=O)O,Sweet
COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)C(C)C(=O)O,Sweet
COC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(=O)O.COC(=O)[C@@H](N)Cc1ccccc1,Sweet
COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)CC(=O)O.N[C@@H](Cc1ccccc1)C(=O)O,Sweet
COC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(=O)O.N[C@@H](Cc1ccccc1)C(=O)O,Sweet
COC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(=O)O.NC=O,Sweet
COC(=O)C(NC(=O)[C@@H](N)CC(=O)O)C(C)c1ccccc1,Sweet
COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)CC(=O)O.[Pb],Sweet
O=C1N=S(=O)([O-])c2ccccc21.[Na+],Sweet
O=C1NS(=O)(=O)c2ccccc21.[Na+],Sweet
O=c1ccc2ccccc2o1,Sweet
OC[C@H]1OC(O)[C@H](O)[C@H](O)[C@@H]1O,Sweet
OC[C@H]1OC(O)(CO)[C@@H](O)[C@@H]1O,Sweet
O=C[C@@H](O)[C@H](O)[C@H](O)CO,Sweet
NC(=O)C[C@@H](N)C(=O)O,Sweet
N[C@H](CC(=O)O)C(=O)O,Sweet
N[C@H](CS)C(=O)O,Sweet
OC[C@H]1OC(O[C@@H]2[C@@H](CO)OC(O[C@@H]3[C@@H](CO)O[C@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,Sweet
O.OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,Sweet
OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@H]1O,Sweet
N[C@H](CCC(=O)O)C(=O)O,Sweet
NC(=O)CC[C@@H](N)C(=O)O,Sweet
OC[C@H]1OC(O)[C@H](O)[C@H](O)[C@H]1O,Sweet
N[C@H](Cc1cnc[nH]1)C(=O)O,Sweet
CC[C@@H](C)[C@@H](N)C(=O)O,Sweet
CC(C)C[C@@H](N)C(=O)O,Sweet
NCCCC[C@@H](N)C(=O)O,Sweet
OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,Sweet
OC[C@H]1OC(O)[C@@H](O)[C@@H](O)[C@@H]1O,Sweet
CSCC[C@@H](N)C(=O)O,Sweet
N[C@H](Cc1ccccc1)C(=O)O,Sweet
O=C(O)[C@H]1CCCN1,Sweet
OC1OC[C@@H](O)[C@@H](O)[C@H]1O,Sweet
N[C@H](CO)C(=O)O,Sweet
OCC1(O)OC[C@@H](O)[C@H](O)[C@@H]1O,Sweet
C[C@H](O)[C@@H](N)C(=O)O,Sweet
N[C@H](Cc1c[nH]c2ccccc12)C(=O)O,Sweet
N[C@H](Cc1ccc(O)cc1)C(=O)O,Sweet
OC[C@H](O)[C@H](O)CO,Sweet
OC[C@H]1O[C@@](CO)(OC[C@H]2O[C@@](CO)(OC[C@H]3O[C@](O)(CO)[C@@H](O)[C@@H]3O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H]1O,Sweet
OCC1(O)OC[C@@H](O)[C@@H](O)[C@@H]1O,Sweet
OC[C@H]1O[C@H](OC[C@H]2O[C@H](O[C@@H]3[C@@H](CO)O[C@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@@H](O)[C@@H]2O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,Sweet
CC1(C)[C@@H](O[C@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@@](C)(C(=O)O)CC[C@]3(C)CC[C@]21C,Sweet
CC1(C)C(OC2OC(C(=O)O)C(O)C(O)C2OC2OC(C(=O)O)C(O)C(O)C2O)CC[C@@]2(C)C1CC[C@]1(C)C2C(=O)C=C2C3C[C@@](C)(C(=O)O)CC[C@]3(C)CC[C@]21C,Sweet
CC1(C)[C@@H](O[C@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)C2O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@@](C)(C(=O)O)CC[C@]3(C)CC[C@]21C,Sweet
CC1(C)C2CC[C@]3(C)[C@@H](C(=O)C=C4[C@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@]43C)[C@@]2(C)CC[C@@H]1O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](C(=O)O)[C@H](O)[C@H](O)[C@H]1O,Sweet
CC1(C(=O)O)CC[C@]2(C)CC[C@]3(C)C(=CC(=O)C4[C@@]5(C)CC[C@H](O[C@H]6OC(C(=O)O)[C@@H](O)[C@H](O)[C@H]6O[C@@H]6OC(C(=O)O)[C@@H](O)[C@H](O)[C@H]6O)C(C)(C)C5CC[C@]43C)C2C1,Sweet
CC1(C)C2CC[C@]3(C)[C@H](C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@]43C)[C@@]2(C)CC[C@@H]1O[C@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O,Sweet
CC1(C)C2CC[C@]3(C)[C@H](C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@]43C)[C@@]2(C)CC[C@@H]1O[C@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1OC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O,Sweet
CC1(C)[C@@H](O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@@](C)(C(=O)O)CC[C@]3(C)CC[C@]21C,Sweet
CC1(C)[C@@H](OC2OC(C(=O)O)C(O)C(O)C2OC2OC(C(=O)O)C(O)C(O)C2O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@@](C)(C(=O)O)CC[C@]3(C)CC[C@]21C,Sweet
CC1(C)[C@@H](O[C@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@@H]2O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@@H]2O)CC[C@]2(C)[C@@H]3C(=O)C=C4[C@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,Sweet
CC1(C)C(OC2OC(C(=O)O)C(O)C(O)C2OC2OC(C(=O)O)C(O)C(O)C2O)CC[C@@]2(C)C1CC[C@]1(C)[C@H]2C(=O)C=C2[C@H]3C[C@@](C)(C(=O)O)CC[C@]3(C)CC[C@]21C,Sweet
CC1(C)C2CC[C@]3(C)C(C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@]43C)[C@@]2(C)CC[C@@H]1O[C@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O,Sweet
CC(C)=CCC[C@](C)(O)[C@@H]1CCC(C)=CC1=O,Sweet
OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O.OC[C@H]1O[C@](O)(CO)[C@@H](O)[C@@H]1O,Sweet
OC[C@H]1O[C@H](OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)[C@H](O)[C@@H](O)[C@@H]1O,Sweet
OCC(O)[C@@H](O)[C@H](O)[C@H](O)CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,Sweet
OC[C@H]1O[C@H](OC[C@H]2OC(O)(CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,Sweet
OC[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO,Sweet
OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,Sweet
OC1OC[C@H](O)[C@H](O)[C@H]1O,Sweet
CC(=O)[O-].CC(=O)[O-].[Pb+2],Sweet
CC(=O)O.[Pb],Sweet
OC[C@H](O)[C@H](O)[C@@H](O)[C@@H](O)CO,Sweet
OC[C@@H]1OC(O)[C@H](O)[C@H](O)[C@H]1O,Sweet
N#Cc1ccc(N/C(=N/Cc2cccc3c2OCO3)NCC(=O)O)cc1,Sweet
OC[C@H](O)[C@@H](O)[C@H](O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H](O)CO,Sweet
OC[C@H]1O[C@H](O[C@@H]2[C@@H](CO)OC(O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,Sweet
OC[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,Sweet
OC[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O)[C@@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,Sweet
OC[C@@H]1O[C@H](O)[C@@H](O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,Sweet
OC[C@@H]1O[C@@H](O)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O,Sweet
OC[C@H]1OC(O[C@@H]2[C@@H](CO)O[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,Sweet
OC[C@@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,Sweet
C[C@H](CC[C@@H](O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C(C)(C)O)[C@H]1CC[C@@]2(C)[C@H]3CC=C4[C@@H](CC[C@H](O[C@@H]5O[C@H](CO[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@@H](O)[C@H](O)[C@H]5O)C4(C)C)[C@]3(C)[C@H](O)C[C@]12C,Sweet
CC(CCC(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C(C)(C)O)C1CCC2(C)C3CC=C4C(CCC(OC5OC(COC6OC(CO)C(O)C(O)C6O)C(O)C(O)C5O)C4(C)C)C3(C)C(O)CC12C,Sweet
CC(CC[C@@H](O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O)C(C)(C)O)[C@H]1CC[C@@]2(C)[C@H]3CC=C4[C@H](CC[C@H](O[C@@H]5O[C@H](CO[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@@H](O)[C@H](O)[C@H]5O)C4(C)C)[C@]3(C)[C@H](O)C[C@]12C,Sweet
CC(CC[C@@H](O[C@@H]1O[C@@H](CO)[C@@H](O)[C@H](O)C1O[C@@H]1O[C@@H](CO)[C@@H](O)[C@H](O)C1O)C(C)(C)O)[C@@H]1CC[C@]2(C)[C@@H]3CC=C4[C@@H](CC[C@H](O[C@@H]5OC(CO[C@@H]6O[C@@H](CO)[C@@H](O)[C@H](O)C6O)[C@@H](O)[C@H](O)[C@@H]5O)C4(C)C)[C@@]3(C)C(O)C[C@]12C,Sweet
CC(CCC(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C(C)(C)O)C1CCC2(C)[C@H]3CC=C4[C@@H](CCC(OC5OC(COC6OC(CO)C(O)C(O)C6O)C(O)C(O)C5O)C4(C)C)C3(C)C(O)CC12C,Sweet
C[C@H](CC[C@@H](O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O)C(C)(C)O)[C@H]1CC[C@@]2(C)[C@@H]3CC=C4[C@@H](CC[C@H](O[C@@H]5O[C@H](CO[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@@H](O)[C@H](O)[C@H]5O)C4(C)C)[C@]3(C)[C@H](O)C[C@]12C,Sweet
COc1ccc(CCC(=O)c2c(O)cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)cc2O)cc1O,Sweet
C[C@H](CC[C@@H](O[C@@H]1O[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C(C)(C)O)[C@H]1CC[C@@]2(C)[C@@H]3CC=C4[C@@H](CC[C@H](O[C@@H]5O[C@H](CO[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@@H](O)[C@H](O)[C@H]5O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)C4(C)C)[C@]3(C)[C@H](O)C[C@]12C,Sweet
COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)O)NCCC(C)(C)C,Sweet
O=C(O)[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,Sweet
C=C(C)C1CC=C(/C=N\O)CC1,Sweet
C=C(C)[C@@H]1CC=C(/C=N\O)CC1,Sweet
COc1ccc([C@H]2Cc3cccc(O)c3C(=O)O2)cc1O,Sweet
OC[C@H]1OC(OC[C@H]2O[C@H](O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,Sweet
C=CN1CCCC1=O,Sweet
OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,Sweet
C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H]2CC[C@]1(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C3,Sweet
C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H]2CC[C@]1(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1O)C3,Sweet
C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H]2CC[C@]1(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O)C3,Sweet
C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H]2CC[C@]1(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O)C3,Sweet
C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)[C@H]4O)[C@@H]2CC[C@]1(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C3,Sweet
C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)[C@@H]2CC[C@]1(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C3,Sweet
